Time, McKenzie-Discharge (m3/s), Middle Fork Willamette-Discharge (m3/s), Upper Yamhill-Discharge (m3/s), Pudding-Discharge (m3/s), Clackamas-Discharge (m3/s), Long Tom-Discharge (m3/s), Marys-Discharge (m3/s), North Santiam-Discharge (m3/s), South Santiam-Discharge (m3/s), Tualatin-Discharge (m3/s), Coast Fork Willamette-Discharge (m3/s), WRB-Discharge (m3/s)
8317, 71.9848, 54.3399, 0.173551, 2.98908, 2.71109, 40.7618, 0.391355, 87.0218, 48.9531, 2.65951, 17.7703, 286.322
8318, 71.0415, 55.235, 0.175598, 2.89403, 2.63044, 39.3767, 0.383773, 85.7435, 47.8826, 2.6222, 17.0304, 284.247
8319, 72.6487, 54.2354, 0.164478, 2.79708, 2.55389, 27.5825, 0.347846, 85.3973, 47.8403, 2.57764, 23.846, 279.839
8320, 73.0125, 54.6273, 0.164142, 2.70437, 2.48913, 15.4573, 0.308794, 85.4463, 48.1455, 2.55687, 24.722, 272.399
8321, 72.2246, 53.6295, 0.155873, 2.65674, 2.42725, 7.98122, 0.2751, 85.1093, 47.9501, 2.68067, 24.8843, 263.815
8322, 69.5302, 53.1027, 0.167418, 2.59482, 2.36257, 3.97845, 0.249204, 84.1172, 47.0632, 2.74713, 23.9012, 254.811
8323, 70.3831, 48.6066, 0.167146, 2.55594, 2.32956, 2.13999, 0.236768, 83.5893, 46.7094, 2.77005, 22.8149, 247.141
8324, 70.5406, 50.6229, 1.1544, 4.26734, 3.4821, 2.20175, 0.625645, 85.0494, 47.8155, 5.19389, 22.9468, 258.684
8325, 78.5611, 54.6602, 5.49038, 12.1693, 7.92247, 6.92219, 4.58169, 95.4588, 55.7056, 15.4699, 26.2198, 335.72
8326, 91.3552, 57.7812, 13.5138, 24.507, 14.6445, 16.7866, 12.2596, 113.442, 69.0369, 28.4472, 32.1434, 467.732
8327, 100.746, 66.0856, 19.2099, 31.7602, 18.8853, 19.6008, 16.6378, 126.795, 79.5147, 35.7038, 43.8096, 572.929
8328, 104.298, 70.4039, 20.0501, 33.3262, 19.9619, 57.0398, 16.4795, 131.526, 83.2229, 37.2106, 46.8921, 636.099
8329, 103.233, 70.9939, 17.321, 29.8725, 18.1706, 68.6897, 13.5452, 129.617, 82.541, 32.9453, 44.2882, 635.772
8330, 97.1128, 70.9572, 13.1307, 23.9154, 15.027, 62.9105, 9.92627, 125.594, 81.0628, 25.6817, 41.7338, 586.659
8331, 91.0737, 70.2447, 9.39667, 18.8008, 12.3368, 55.2461, 7.04619, 117.217, 74.3822, 19.176, 38.1566, 523.886
8332, 85.8864, 66.2115, 6.60135, 15.2603, 10.4587, 45.4899, 5.0155, 109.195, 67.6954, 14.2765, 34.529, 464.184
8333, 82.6534, 63.6057, 4.651, 12.8879, 9.2164, 35.3764, 3.60793, 109.962, 70.0657, 10.7815, 31.347, 418.284
8334, 80.5509, 60.9384, 4.34579, 13.2115, 9.59032, 31.5629, 3.18398, 108.788, 68.4664, 9.68985, 29.1812, 394.797
8335, 90.1209, 68.1909, 8.48404, 19.1943, 13.248, 34.6668, 5.58292, 111.46, 68.7696, 14.5084, 13.7195, 424.671
8336, 103.25, 66.8272, 23.3133, 40.5303, 23.8328, 40.1668, 13.7057, 126.477, 78.1872, 32.2875, 10.7737, 567.394
8337, 110.048, 73.4504, 36.6064, 59.8635, 32.4144, 42.8749, 19.8592, 139.09, 86.5493, 46.4305, 10.1894, 708.097
8338, 107.771, 76.2285, 32.4697, 53.06, 29.4845, 43.7788, 17.4673, 135.147, 84.2623, 41.1009, 10.3404, 693.751
8339, 109.107, 75.8703, 24.2128, 42.217, 25.67, 44.435, 14.1504, 132.579, 84.1908, 31.6111, 10.9646, 633.391
8340, 113.252, 71.3437, 17.3232, 33.3949, 22.5899, 40.8776, 11.1433, 144.057, 85.86, 23.5939, 10.6502, 582.178
8341, 109.588, 74.6069, 12.4272, 27.0905, 19.6848, 39.3254, 8.23292, 146.597, 85.2987, 17.5416, 9.69702, 537.908
8342, 118.639, 75.7387, 16.3622, 30.6443, 23.1045, 52.2406, 11.2881, 152.968, 88.1332, 21.2717, 12.5392, 574.746
8343, 131.617, 80.0795, 31.9149, 44.5444, 33.4114, 53.2085, 21.8197, 186.217, 98.9767, 38.1, 17.3671, 725.533
8344, 135.968, 82.5498, 38.7137, 49.8598, 37.3139, 53.3214, 26.0735, 193.618, 100.428, 47.6027, 18.7669, 816.595
8345, 136.513, 86.3221, 37.5384, 47.2479, 36.0771, 56.0638, 24.1835, 191.963, 98.0112, 46.939, 20.2439, 826.343
8346, 134.062, 87.3585, 30.9026, 41.2115, 32.2136, 54.1847, 20.3439, 189.28, 94.7211, 38.9869, 19.7467, 781.088
8347, 138.056, 89.4104, 31.3844, 42.9324, 33.6506, 52.2561, 24.4282, 198.736, 102.857, 35.8081, 21.1688, 791.269
8348, 151.513, 91.5175, 44.1107, 53.9493, 42.4114, 51.2252, 38.2353, 223.658, 119.24, 43.094, 24.6715, 913.788
8349, 161.564, 97.9323, 51.2863, 59.8283, 50.171, 52.7435, 42.5444, 230.346, 124.857, 48.813, 28.9986, 1014.5
8350, 164.533, 108.206, 61.4916, 63.5717, 53.3601, 46.2393, 46.9424, 229.599, 122.039, 56.0087, 34.3403, 1086.16
8351, 172.918, 113.607, 95.7217, 73.6521, 55.6974, 54.2087, 71.8874, 253.25, 133.049, 78.469, 43.9677, 1274.7
8352, 171.643, 137.635, 105.638, 82.8787, 61.9314, 56.4957, 67.425, 255.588, 128.421, 93.1528, 43.9729, 1389.33
8353, 179.37, 138.776, 135.429, 116.597, 91.8577, 67.913, 74.9507, 271.419, 138.033, 129.32, 46.788, 1638.51
8354, 198.737, 140.05, 188.208, 177.733, 170.752, 71.6826, 99.4333, 307.413, 156.652, 255.691, 47.8956, 2202.24
8355, 251.046, 139.936, 209.864, 242.101, 230.78, 85.6515, 117.206, 364.607, 191.093, 365.38, 57.8756, 2724.17
8356, 239.912, 149.568, 159.383, 200.252, 167.72, 84.63, 88.3152, 351.372, 181.189, 260.041, 61.4926, 2383.08
8357, 229.782, 151.665, 149.102, 181.233, 142.574, 89.6811, 92.4221, 366.064, 185.79, 210.591, 69.6477, 2240.48
8358, 279.377, 158.144, 309.416, 310.865, 234.039, 134.502, 225.736, 501.166, 263.941, 346.412, 115.507, 3430.47
8359, 337.812, 187.674, 282.273, 289.43, 220.752, 146.906, 205.892, 546.996, 297.126, 306.494, 150.2, 3611.09
8360, 291.876, 208.756, 218.439, 222.98, 165.544, 138.391, 144.987, 481.199, 261.65, 232.144, 129.591, 3110.03
8361, 264.84, 191.78, 150.212, 175.753, 134.903, 129.122, 88.9233, 442.52, 239.645, 171.148, 132.653, 2562.69
8362, 231.069, 180.888, 105.071, 140.646, 114.926, 121.634, 60.3264, 423.057, 230.528, 122.419, 102.781, 2116.58
8363, 216.83, 182.315, 91.6824, 132.029, 106.129, 117.273, 54.3682, 427.265, 236.948, 106.871, 86.8265, 1937
8364, 208.379, 191.606, 120.258, 146.17, 114.82, 113.196, 66.2456, 422.591, 224.932, 131.632, 81.2663, 2026.08
8365, 209.951, 198.32, 143.168, 155.334, 127.731, 106.093, 70.0461, 415.418, 213.996, 160.795, 80.9008, 2124.93
8366, 207.295, 204.563, 154.753, 157.068, 135.687, 97.3748, 65.8373, 349.148, 207.481, 178.785, 78.7428, 2112.35
8367, 205.301, 217.897, 138.443, 158.734, 145.819, 90.4642, 62.1687, 325.065, 199.052, 167.362, 77.1155, 2037.88
8368, 202.076, 185.124, 116.595, 147.345, 142.903, 81.6966, 54.4371, 314.16, 192.336, 144.256, 71.7857, 1880.78
8369, 219.635, 144.491, 125.936, 156.043, 157.784, 79.4888, 62.3168, 331.143, 204.642, 149.225, 74.2759, 1911.92
8370, 217.436, 140.045, 114.191, 148.829, 150.943, 70.6302, 54.8955, 333.877, 202.535, 141.024, 71.5775, 1841.1
8371, 207.938, 139.52, 88.618, 129.139, 134.574, 61.1375, 41.6286, 325.088, 198.918, 113.794, 69.853, 1650.72
8372, 197.057, 136.965, 66.9969, 111.826, 121.129, 48.7945, 31.5377, 315.336, 186.817, 86.7085, 65.2694, 1457.24
8373, 194.964, 132.801, 68.9633, 113.23, 116.976, 42.5467, 36.4099, 317.887, 192.294, 81.0108, 65.3248, 1425.53
8374, 209.208, 132.514, 124.957, 138.77, 129.317, 49.7102, 68.7045, 350.328, 221.679, 113.112, 76.0783, 1735.66
8375, 242.536, 139.654, 346.967, 219.12, 175.262, 76.5797, 167.932, 426.832, 273.04, 326.021, 91.5874, 2936.73
8376, 256.415, 148.027, 410.145, 295.743, 233.608, 95.6375, 171.13, 466.56, 296.813, 479.047, 98.3305, 3658.81
8377, 280.366, 157.912, 290.956, 268.055, 239.8, 105.748, 129.033, 464.724, 295.364, 361.81, 108.598, 3302.04
8378, 259.796, 167.061, 168.077, 205.984, 191.393, 101.83, 82.0258, 432.829, 269.12, 219.068, 101.833, 2619.81
8379, 240.954, 163.099, 109.033, 165.397, 163.274, 97.6514, 56.7985, 429.902, 265.391, 144.801, 97.1769, 2165.34
8380, 227.395, 161.059, 85.0532, 149.126, 152.632, 92.409, 45.7502, 430.404, 258.976, 112.227, 89.4391, 1933.39
8381, 217.814, 154.703, 73.749, 142.264, 148.215, 84.399, 39.5846, 410.31, 254.11, 98.7911, 81.0318, 1791.57
8382, 221.979, 149.652, 76.3411, 144.638, 154.219, 78.606, 41.2882, 382.915, 234.599, 99.8946, 78.7591, 1751.41
8383, 218.608, 148.012, 69.9325, 135.985, 150.248, 69.47, 37.3795, 358.053, 217.43, 90.8404, 73.8542, 1656.58
8384, 209.702, 143.673, 55.077, 120.115, 139.307, 59.5788, 28.9344, 335.183, 203.005, 72.3673, 69.8345, 1495.32
8385, 201.443, 138.937, 41.479, 106.635, 129.791, 43.7085, 21.6796, 321.534, 191.532, 55.1433, 65.4583, 1338.25
8386, 194.658, 132.322, 31.5217, 96.9997, 122.961, 29.4086, 16.4663, 311.93, 185.645, 42.3756, 60.5139, 1210.94
8387, 191.486, 127.03, 31.9532, 96.4146, 122.709, 24.2287, 15.5642, 306.319, 183.749, 46.0219, 57.157, 1173.24
8388, 218.272, 132.015, 56.3585, 124.626, 143.402, 31.8836, 33.4542, 338.686, 208.331, 70.4267, 76.0437, 1406.71
8389, 233.196, 146.011, 76.6104, 145.131, 151.449, 39.0268, 49.735, 362.449, 225.9, 86.6468, 88.875, 1648
8390, 223.211, 151.202, 70.2527, 135.752, 141.321, 54.3959, 44.3899, 354.002, 222.678, 78.6042, 92.3978, 1645.78
8391, 212.982, 153.045, 69.525, 126.044, 133.994, 63.7155, 36.228, 345.705, 212.421, 78.2016, 93.8539, 1598
8392, 214.024, 155.499, 109.345, 142.873, 138.642, 68.0573, 47.0131, 366.385, 227.975, 119.021, 94.1039, 1779.43
8393, 225.602, 153.158, 222.994, 187.96, 164.704, 63.8094, 92.6754, 407.113, 259.333, 251.047, 96.5859, 2367.76
8394, 273.24, 161.596, 287.517, 247.874, 211.877, 82.0315, 142.066, 473.421, 303.035, 351.485, 122.291, 3047.38
8395, 445.555, 226.178, 365.127, 353.395, 255.61, 162.305, 274.285, 611.536, 398.36, 388.061, 250.109, 4333.65
8396, 525.595, 320.087, 363.73, 374.252, 246.852, 189.292, 298.362, 659.793, 433.868, 357.777, 300.075, 4931.21
8397, 406.266, 362.192, 199.149, 243.748, 186.292, 143.708, 137.039, 490.323, 343.218, 219.099, 218.155, 3683.26
8398, 352.781, 354.83, 118.464, 180.598, 159.013, 142.873, 74.2455, 424.015, 311.44, 141.082, 202.158, 2821.74
8399, 300.474, 274.985, 79.6391, 148.038, 144.248, 133.419, 48.6443, 473.416, 294.455, 97.8273, 163.097, 2339.99
8400, 252.565, 279.428, 57.6581, 128.469, 134.927, 120.764, 34.6263, 471.936, 274.994, 72.2405, 139.107, 2031.99
8401, 232.006, 200.609, 44.0531, 115.814, 128.541, 107.597, 25.7255, 425.481, 227.461, 56.2816, 125.374, 1764.03
8402, 239.935, 180.644, 36.0593, 108.23, 124.941, 94.7046, 21.7796, 361.862, 202.447, 46.6454, 115.907, 1563.36
8403, 227.735, 173.998, 37.0552, 111.481, 126.001, 85.3135, 24.9195, 330.792, 195.592, 45.9028, 111.926, 1481.73
8404, 222.071, 170.43, 49.2843, 118.615, 125.694, 74.0234, 28.7514, 322.428, 193.869, 57.4338, 106.767, 1492.89
8405, 222.035, 167.788, 77.1698, 132.29, 131.977, 64.8851, 41.3387, 329.613, 200.286, 87.7978, 104.569, 1616.68
8406, 222.91, 166.647, 92.7636, 137.743, 134.675, 51.6388, 48.198, 330.117, 199.928, 103.239, 97.5707, 1676.77
8407, 218.579, 165.989, 81.7735, 128.643, 130.333, 35.5893, 40.3405, 320.191, 193.866, 95.5995, 91.1052, 1590.77
8408, 213.274, 162.978, 64.6464, 116.815, 124.028, 34.8895, 31.8851, 310.85, 188.146, 78.4799, 90.0091, 1462.37
8409, 220.664, 195.068, 49.7498, 105.921, 117.388, 31.379, 24.176, 302.514, 181.908, 61.2202, 86.059, 1362.89
8410, 206.854, 159.345, 37.8214, 97.5381, 111.848, 25.5321, 18.2492, 293.905, 177.062, 47.7642, 81.4937, 1252.94
8411, 199.208, 153.987, 29.3334, 91.4661, 107.541, 20.3632, 14.5696, 284.059, 171.094, 37.0814, 77.8278, 1156.19
8412, 195.16, 151.11, 23.117, 86.729, 104.128, 16.3958, 11.7218, 274.44, 165.247, 29.46, 74.7963, 1082.68
8413, 192.135, 148.883, 18.931, 83.077, 101.256, 13.4241, 9.65326, 266.229, 160.072, 24.4117, 72.2978, 1028.31
8414, 189.669, 146.802, 16.1157, 80.7433, 98.905, 11.2145, 8.27079, 259.882, 155.932, 21.1105, 70.2271, 988.577
8415, 191.134, 146.085, 25.5052, 87.5045, 100.813, 12.3618, 14.1368, 262.547, 157.921, 29.9286, 71.774, 1036.05
8416, 205.821, 149.484, 70.5867, 119.352, 116.715, 21.5154, 40.9564, 289.357, 175.851, 76.2032, 81.9534, 1344.21
8417, 214.043, 153.947, 91.9303, 136.517, 125.041, 29.3681, 53.1933, 305.953, 186.877, 101.089, 88.0293, 1565.39
8418, 208.484, 154.575, 81.8074, 129.141, 118.787, 43.183, 46.4735, 298.147, 181.713, 91.1307, 89.9187, 1549.85
8419, 199.802, 153.05, 62.5153, 113.115, 109.594, 47.234, 34.8493, 288.633, 173.045, 70.8706, 86.7945, 1419.52
8420, 191.883, 148.728, 45.8752, 99.5569, 102.536, 41.2734, 25.3436, 281.405, 167.827, 52.9496, 80.2005, 1277.1
8421, 184.78, 141.438, 33.7403, 89.7836, 97.493, 31.7387, 18.6295, 270.704, 162.704, 39.6969, 73.8748, 1151.33
8422, 178.559, 135.608, 25.2707, 82.8324, 93.726, 23.693, 14.0045, 257.214, 154.694, 30.3661, 69.2176, 1048.17
8423, 174.137, 131.269, 19.552, 77.7733, 90.7242, 17.9706, 10.8285, 245.548, 147.401, 23.8471, 66.1116, 969.533
8424, 170.88, 117.189, 17.8138, 75.2861, 88.7396, 14.1859, 9.40926, 237.999, 142.858, 21.4147, 58.6216, 916.94
8425, 169.305, 113.432, 27.8595, 79.8293, 91.5194, 12.0274, 10.0518, 236.982, 142.509, 35.8746, 56.0671, 941.449
8426, 166.905, 108.002, 29.5267, 78.9281, 91.4049, 10.4312, 9.24946, 231.929, 138.921, 40.5959, 54.0782, 931.558
8427, 143.791, 103.098, 24.9449, 75.138, 88.9863, 6.93321, 7.77022, 225.095, 134.292, 35.951, 52.3103, 876.827
8428, 134.074, 80.1564, 19.7063, 71.26, 85.9346, 4.54963, 6.44053, 207.417, 130.87, 29.2801, 50.6138, 800.035
8429, 129.97, 74.0048, 15.569, 67.9199, 82.9479, 3.73185, 5.42649, 179.629, 108.031, 23.5571, 48.979, 725.078
8430, 126.29, 72.2501, 12.5525, 65.4408, 80.7697, 3.41723, 4.68028, 169.156, 100.453, 19.2165, 47.5545, 674.186
8431, 123.485, 70.9224, 10.3796, 63.7374, 79.7379, 3.23274, 4.12767, 165.173, 97.6653, 16.0458, 46.078, 643.257
8432, 121.45, 69.5669, 8.80668, 62.1528, 78.3873, 3.09834, 3.71013, 162.637, 95.7776, 13.7428, 44.5577, 621.731
8433, 119.604, 68.4345, 7.65527, 60.7056, 77.2089, 2.99115, 3.38801, 160.429, 94.1519, 12.0614, 43.3506, 605.04
8434, 117.756, 67.22, 6.79389, 59.2473, 75.5997, 2.90299, 3.1329, 154.944, 89.0446, 10.8163, 39.5667, 586.973
8435, 115.82, 66.066, 6.10574, 57.6471, 73.5366, 2.8288, 2.91785, 152.522, 87.6078, 9.8212, 37.7788, 570.391
8436, 114.01, 64.8944, 5.59169, 56.193, 71.6287, 2.76481, 2.74226, 150.768, 86.6098, 9.06557, 35.9725, 556.433
8437, 112.392, 63.7142, 5.22812, 54.8508, 69.9193, 2.73562, 2.63556, 148.099, 84.5815, 8.54195, 35.6062, 544.382
8438, 110.982, 62.6609, 5.2624, 53.6743, 68.4353, 3.0647, 3.10665, 145.34, 82.4262, 8.43749, 36.5476, 536.719
8439, 109.194, 61.5416, 5.28858, 52.501, 66.9286, 3.1668, 3.319, 143.02, 80.7502, 8.40269, 33.4077, 528.298
8440, 107.294, 60.347, 5.064, 51.5213, 65.6752, 3.03002, 3.11756, 140.825, 79.2074, 8.15446, 32.0399, 517.886
8441, 105.765, 59.1739, 4.70729, 51.0047, 66.0081, 2.86021, 2.80003, 138.781, 77.5662, 7.75572, 31.8917, 508.9
8442, 104.617, 58.1651, 4.34943, 50.3867, 66.2936, 2.72056, 2.51096, 136.67, 75.7922, 7.33992, 28.8791, 499.477
8443, 103.531, 57.5579, 4.03829, 49.4053, 65.453, 2.61389, 2.27849, 135.12, 74.7331, 6.96975, 28.0647, 489.89
8444, 102.561, 57.0858, 3.77629, 48.4721, 64.9613, 2.53307, 2.09528, 134.096, 74.1472, 6.65946, 27.2358, 482.163
8445, 101.769, 56.587, 3.55441, 47.5933, 64.5613, 2.49627, 1.94874, 132.624, 73.1021, 6.43201, 25.9815, 475.247
8446, 101.201, 56.1074, 3.3752, 46.9299, 64.5932, 2.46148, 1.82834, 130.736, 71.6034, 6.23662, 24.9167, 469.446
8447, 101.035, 55.8805, 3.21867, 46.1258, 64.7449, 2.43558, 1.72703, 129.306, 70.4996, 6.04075, 24.0183, 464.385
8448, 100.896, 55.8054, 3.07313, 45.1737, 64.4283, 2.40274, 1.6395, 133.172, 74.8818, 5.84702, 26.7769, 463.876
8449, 100.594, 55.4782, 2.93509, 44.2891, 64.4628, 2.3566, 1.56194, 133.791, 75.315, 5.65817, 26.7246, 463.376
8450, 100.084, 54.8267, 2.8077, 43.4566, 64.8518, 2.3122, 1.49257, 133.161, 74.5993, 5.48139, 25.8479, 460.905
8451, 99.5997, 54.1654, 3.04946, 42.9571, 65.5494, 2.28859, 1.45712, 132.411, 73.782, 5.73698, 24.9799, 459.154
8452, 102.79, 54.4954, 12.3187, 52.3728, 71.6536, 4.39052, 5.83, 140.886, 79.3558, 16.1621, 25.9261, 527.938
8453, 116.198, 58.1815, 40.0103, 82.2313, 91.9831, 10.5599, 19.9621, 166.132, 95.4593, 47.7993, 30.5742, 766.506
8454, 126.324, 63.4738, 55.5694, 98.2356, 103.187, 13.7401, 27.8074, 179.454, 103.315, 65.8781, 34.4833, 946.126
8455, 129.548, 67.0013, 55.9148, 97.0085, 102.063, 15.2525, 29.941, 177.711, 100.998, 64.8456, 33.2251, 987.351
8456, 139.504, 70.4976, 64.9933, 104.674, 110.792, 18.4342, 36.3759, 186.258, 106.804, 72.7368, 37.6634, 1078.42
8457, 146.736, 75.2369, 84.9545, 118.989, 121.174, 21.4999, 46.5742, 200.39, 115.482, 89.9648, 42.5713, 1232.57
8458, 171.248, 81.3842, 152.09, 173.752, 163.787, 31.8798, 79.129, 253.506, 149.196, 140.476, 56.6345, 1695.47
8459, 293.97, 106.187, 355.928, 341.078, 301.822, 80.0173, 184.295, 417.52, 257.535, 315.518, 108.961, 3311.35
8460, 457.834, 169.326, 523.45, 509.49, 427.06, 135.895, 308.965, 603.71, 380.907, 480.392, 178.762, 5235.3
8461, 472.167, 225.339, 441.978, 498.195, 418.243, 122.11, 287.104, 615.505, 390.147, 423.161, 200.694, 5337.09
8462, 354.601, 223.662, 220.711, 307.879, 289.242, 64.4265, 142.576, 461.557, 297.575, 237.704, 202.36, 3708.73
8463, 256.445, 173.038, 123.087, 203.497, 205.016, 110.159, 76.9351, 344.949, 220.563, 146.599, 184.748, 2599.96
8464, 211.76, 133.507, 79.6774, 154.114, 168.372, 131.247, 49.4215, 272.245, 166.169, 99.7933, 138.818, 1964.52
8465, 193.706, 113.547, 55.5017, 126.96, 150.504, 114.907, 34.2429, 244.527, 149.043, 70.997, 98.4081, 1575.78
8466, 185.427, 103.238, 40.1502, 110.027, 140.764, 94.3745, 24.7458, 225.937, 135.527, 51.7417, 78.1413, 1322.94
8467, 185.424, 98.9621, 32.38, 101.854, 138.08, 78.4137, 21.173, 217.832, 129.491, 41.8549, 69.2266, 1185.36
8468, 187.636, 99.7607, 30.8039, 100.063, 139.488, 64.8872, 22.1421, 217.054, 128.742, 39.6787, 65.4676, 1134.87
8469, 191.407, 102.995, 50.5619, 118.008, 146.324, 55.3982, 36.4527, 230.443, 137.172, 54.5803, 68.2052, 1248.58
8470, 225.405, 111.207, 132.292, 180.362, 175.771, 56.4252, 94.9915, 279.086, 167.634, 113.053, 86.0024, 1796.12
8471, 257.934, 124.712, 158.622, 201.173, 192.87, 50.7407, 104.305, 300.674, 180.488, 148.533, 98.5629, 2124.58
8472, 240.657, 130.95, 116.678, 171.635, 177.169, 36.4068, 70.9115, 276.508, 164.817, 126.251, 100.165, 1933.62
8473, 220.852, 129.964, 80.521, 141.962, 160.129, 24.5358, 48.265, 253.942, 151.859, 93.831, 99.6173, 1640.26
8474, 204.605, 135.652, 57.0241, 121.455, 149.939, 16.9047, 34.0848, 233.691, 137.69, 68.0983, 87.1579, 1401.29
8475, 204.718, 126.505, 41.2603, 106.821, 141.148, 12.3941, 24.5193, 217.18, 125.65, 49.8842, 74.5719, 1221.89
8476, 199.487, 118.795, 31.5467, 97.6618, 136.553, 9.77635, 18.9551, 207.715, 118.804, 38.4631, 66.7172, 1100.4
8477, 195.565, 114.593, 27.4041, 93.9697, 138.154, 8.72492, 17.566, 206.196, 117.523, 33.7555, 63.5809, 1042.67
8478, 190.573, 104.046, 24.7647, 90.3684, 135.753, 7.70684, 15.4892, 204.523, 116.693, 29.9895, 59.857, 995.669
8479, 190.261, 102.6, 28.8534, 94.6637, 137.207, 8.47424, 17.1212, 211.176, 121.901, 31.0936, 59.5032, 1008.47
8480, 194.163, 103.195, 34.0503, 105.435, 144.13, 10.8791, 22.2448, 216.46, 125.083, 38.068, 58.847, 1072.61
8481, 190.829, 103.082, 33.6423, 105.68, 142.343, 11.9648, 23.3804, 213.818, 122.83, 38.5512, 57.3225, 1081.43
8482, 188.787, 101.231, 38.3199, 103.454, 137.067, 12.2143, 24.9689, 211.094, 120.895, 39.1947, 57.8275, 1079.04
8483, 199.569, 105.325, 59.2274, 108.771, 138.295, 18.9548, 39.5103, 230.386, 138.76, 54.9336, 67.0567, 1201.83
8484, 208.384, 111.049, 65.5262, 112.542, 141.162, 21.1351, 44.3269, 241.123, 146.105, 62.5555, 71.1329, 1298.75
8485, 207.014, 114.016, 55.127, 105.277, 138.139, 18.4513, 37.547, 237.143, 143.377, 54.9493, 74.4897, 1266.46
8486, 203.236, 118.618, 41.8029, 95.769, 133.433, 14.6065, 28.6144, 229.425, 138.589, 42.9926, 68.6775, 1173.9
8487, 198.175, 114.004, 32.9496, 90.4104, 131.885, 12.6647, 22.7831, 224.573, 135.634, 33.7029, 64.8388, 1093.93
8488, 198.777, 111.578, 31.375, 95.1259, 136.191, 13.5533, 23.2772, 228.345, 138.136, 31.8342, 63.8318, 1086.29
8489, 204.826, 111.664, 31.3056, 100.545, 141.746, 14.0874, 24.3304, 232.666, 141.16, 32.3139, 62.2275, 1107.4
8490, 207.798, 112.59, 30.5047, 103.328, 143.854, 20.171, 24.8531, 234.586, 142.663, 32.5299, 61.5675, 1126.68
8491, 203.313, 113.55, 26.7753, 96.8185, 137.894, 31.5054, 21.3302, 227.689, 138.068, 29.1483, 59.5232, 1094.32
8492, 199.17, 111.964, 24.3584, 89.5464, 130.635, 31.5541, 18.855, 219.827, 132.967, 25.8481, 55.6962, 1044.75
8493, 188.183, 108.357, 21.1666, 85.1073, 126.029, 20.4718, 15.3769, 212.854, 128.332, 22.7607, 56.5954, 986.827
8494, 180.744, 103.734, 17.2937, 80.8234, 123.999, 12.1517, 12.3612, 206.569, 123.71, 19.1609, 54.0043, 925.688
8495, 176.945, 102.176, 13.7271, 78.6648, 122.917, 7.68362, 9.9555, 205.061, 122.923, 16.1293, 54.0774, 881.899
8496, 174.157, 101.621, 10.7803, 77.5061, 121.839, 5.68257, 8.10371, 204.01, 121.894, 13.9278, 53.6795, 853.582
8497, 170.208, 100.647, 8.99861, 76.8711, 120.748, 4.81605, 6.63714, 200.285, 118.763, 12.6339, 52.7361, 830.537
8498, 166.687, 98.2107, 8.62605, 74.3055, 117.723, 4.17017, 5.49743, 197.1, 116.666, 11.585, 51.1864, 805.623
8499, 163.495, 95.0466, 9.26966, 71.8924, 115.891, 3.79436, 4.89156, 190.716, 111.514, 12.0147, 48.5959, 783.711
8500, 160.19, 92.6308, 9.77023, 71.0196, 114.519, 3.94898, 4.73328, 188.164, 109.917, 12.4137, 45.6736, 768.41
8501, 162.595, 88.9945, 8.91821, 68.5126, 111.761, 3.72286, 4.30174, 177.754, 100.33, 11.3951, 49.8545, 746.152
8502, 161.299, 95.2769, 7.40915, 65.1098, 108.857, 3.33281, 3.82144, 171.45, 95.8677, 9.92665, 48.768, 724.423
8503, 159.106, 95.9023, 5.98914, 62.1822, 106.59, 3.01255, 3.3982, 167.313, 93.1638, 8.64698, 46.6529, 704.879
8504, 157.648, 94.6311, 4.88718, 60.0536, 104.678, 2.95039, 3.33866, 163.985, 90.9376, 7.88911, 44.6104, 688.056
8505, 154.807, 93.2409, 3.54847, 57.4243, 102.552, 2.60217, 3.09142, 160.648, 88.765, 6.77687, 42.9445, 667.485
8506, 153.322, 91.871, 3.89309, 57.1567, 101.138, 2.92286, 3.23479, 158.993, 87.7622, 7.04764, 41.123, 659.018
8507, 170.655, 96.4083, 25.2006, 69.5722, 113.21, 9.62645, 16.3678, 175.105, 99.5246, 22.2293, 48.7164, 798.492
8508, 187.625, 108.683, 41.9455, 82.5568, 124.017, 15.1104, 26.759, 189.948, 110.025, 39.4797, 55.156, 971.589
8509, 185.455, 114.348, 40.7249, 82.8363, 122.38, 14.0043, 25.0683, 191.612, 111.796, 42.1424, 59.1285, 1018.28
8510, 180.662, 119.089, 38.9377, 82.2986, 120.054, 11.7766, 21.8127, 192.902, 113.212, 39.2296, 61.7062, 1013.81
8511, 172.581, 118.368, 34.6162, 78.5027, 115.812, 9.32284, 18.0012, 187.722, 109.229, 33.686, 58.1618, 968.143
8512, 165.631, 113.889, 26.3749, 70.8426, 109.447, 6.96066, 13.4196, 177.514, 102.042, 26.2897, 54.4202, 888.042
8513, 162.412, 107.806, 18.7562, 64.1237, 105.007, 5.24842, 9.72046, 168.665, 95.9876, 19.7954, 49.9621, 810.742
8514, 158.622, 104.53, 14.0841, 60.7044, 103.025, 4.31541, 7.82546, 163.077, 92.0201, 17.1052, 45.82, 759.919
8515, 155.536, 103.23, 11.1457, 58.3685, 100.769, 3.6733, 6.68308, 158.648, 88.8498, 15.6957, 40.7704, 723.305
