Time, McKenzie-Discharge (m3/s), Middle Fork Willamette-Discharge (m3/s), Upper Yamhill-Discharge (m3/s), Pudding-Discharge (m3/s), Clackamas-Discharge (m3/s), Long Tom-Discharge (m3/s), Marys-Discharge (m3/s), North Santiam-Discharge (m3/s), South Santiam-Discharge (m3/s), Tualatin-Discharge (m3/s), Coast Fork Willamette-Discharge (m3/s), WRB-Discharge (m3/s)
16418, 299.2, 220.276, 225.605, 219.662, 192.773, 102.536, 109.46, 546.503, 318.061, 209.424, 110.876, 2876.81
16419, 293.875, 187.685, 183.49, 218.904, 193.522, 106.819, 106.094, 526.719, 311.613, 182.118, 120.721, 2769.31
16420, 477.767, 238.093, 498.195, 457.615, 369.568, 200.996, 313.069, 744.313, 473.428, 486.184, 231.371, 5249.41
16421, 463.445, 286.046, 362.984, 375.761, 315.004, 158.647, 211.374, 638.453, 393.029, 377.319, 203.924, 4733.94
16422, 404.95, 296.945, 220.075, 269.322, 243.856, 143.803, 114.996, 529.714, 368.902, 249.557, 184.336, 3626.83
16423, 542.494, 347.347, 460.14, 443.43, 427.148, 216.313, 282.85, 668.623, 467.394, 520.663, 261.953, 5340.78
16424, 466.371, 370.653, 345.003, 341.343, 345.221, 181.807, 199.938, 697.673, 442.814, 398.918, 194.75, 4748.97
16425, 440.491, 334.276, 296.242, 316.846, 293.031, 173.356, 162.302, 649.141, 459.952, 351.733, 191.747, 4275.68
16426, 472.49, 297.495, 451.166, 444.765, 366.536, 195.152, 256.458, 733.859, 518.096, 477.687, 196.268, 5212.17
16427, 448.249, 324.91, 493.67, 489.772, 391.124, 190.571, 249.525, 792.2, 555.281, 510.134, 179.281, 5563.08
16428, 425.975, 260.152, 320.12, 367.271, 331.211, 172.146, 175.491, 653.913, 462.45, 352.012, 173.319, 4488.86
16429, 495.115, 312.691, 403.398, 471.02, 402.29, 188.58, 237.935, 746.913, 527.554, 432.168, 183.677, 5125.65
16430, 617.292, 309.802, 491.732, 518.745, 490.343, 238.08, 313.351, 867.748, 591.878, 489.915, 263.488, 6071.85
16431, 566.515, 372.387, 302.927, 374.4, 405.108, 189.896, 189.976, 730.297, 516.024, 324.944, 218.565, 4961.92
16432, 481.673, 370.262, 164.936, 274.269, 306, 154.068, 95.1103, 596.813, 435.867, 199.783, 198.181, 3731.53
16433, 435.813, 345.724, 115.606, 230.045, 265.189, 141.782, 63.3325, 561.417, 423.882, 140.033, 178.572, 3072.16
16434, 426.759, 299.127, 223.647, 308.4, 291.872, 154.15, 114.7, 777.078, 468.157, 250.291, 186.035, 3673.82
16435, 402.144, 320.524, 179.245, 273.758, 274.346, 148.519, 92.9016, 757.396, 421.802, 210.724, 170.558, 3484.54
16436, 387.014, 260.143, 143.228, 244.154, 257.526, 143.31, 76.9677, 693.33, 368.942, 171.32, 166.365, 3152.1
16437, 366.498, 296.214, 107.095, 214.806, 241.884, 136.341, 57.7734, 640.533, 333.44, 130.216, 154.552, 2812.75
16438, 350.521, 244.122, 79.0585, 191.768, 229.586, 125.326, 42.6818, 611.505, 320.132, 97.2255, 143.942, 2507.14
16439, 338.387, 268.963, 59.1396, 175.053, 220.276, 112.087, 31.9486, 582.026, 303.376, 73.3575, 134.945, 2283.46
16440, 329.076, 226.458, 45.7755, 163.264, 212.939, 98.6233, 24.703, 557.346, 289.812, 57.3824, 127.992, 2097.33
16441, 321.47, 218.355, 36.4056, 154.705, 207.332, 85.1295, 19.6097, 536.638, 279.094, 46.3284, 122.295, 1953.12
16442, 314.93, 258.821, 29.6275, 147.962, 202.102, 71.4664, 15.9995, 519.001, 270.613, 38.3863, 117.504, 1866
16443, 308.981, 212.345, 24.7184, 142.316, 197.219, 57.6983, 13.4284, 502.633, 263.597, 32.5673, 113.533, 1770.19
16444, 302.917, 205.663, 21.1651, 137.574, 192.647, 43.3083, 11.5769, 488.553, 257.544, 28.308, 109.571, 1683.64
16445, 285.015, 239.091, 18.568, 133.655, 188.611, 29.3052, 10.2196, 476.096, 252.119, 25.1816, 106.296, 1625.64
16446, 301.148, 200.949, 23.329, 134.798, 188.184, 17.8879, 11.0877, 466.253, 248.035, 32.1044, 103.468, 1610.36
16447, 284.256, 196.784, 26.5904, 139.116, 189.448, 12.3793, 12.468, 464.833, 249.605, 36.8693, 103.2, 1605.58
16448, 295.364, 194.865, 24.4271, 134.797, 184.296, 8.73043, 11.4933, 453.801, 243.394, 34.2105, 100.367, 1568.54
16449, 273.401, 231.314, 20.8548, 129.017, 178.606, 6.25217, 10.0383, 445.083, 237.919, 29.4198, 96.4284, 1528.31
16450, 283.391, 190.363, 17.7518, 124.108, 173.703, 5.32234, 8.78346, 437.142, 232.124, 25.1679, 91.9244, 1475.93
16451, 263.04, 184.062, 15.3982, 120.064, 169.413, 4.90408, 7.81373, 431.359, 228.148, 21.8996, 88.9631, 1418.68
16452, 270.836, 180.235, 13.637, 116.545, 165.465, 4.63134, 7.06452, 424.479, 222.739, 19.4471, 86.5589, 1379.62
16453, 253.79, 176.781, 12.3111, 113.684, 161.955, 5.93904, 6.48908, 417.781, 217.338, 17.6116, 84.5509, 1342.57
16454, 269.561, 202.016, 13.9379, 117.333, 165.389, 10.8263, 9.59332, 421.208, 219.212, 18.6986, 85.5108, 1381.43
16455, 266.091, 176.927, 16.3817, 122.655, 170.464, 16.282, 15.5218, 427.681, 223.457, 22.7307, 89.6103, 1434.25
16456, 276.087, 173.864, 20.4383, 123.716, 170.169, 22.4309, 18.0754, 428.547, 223.402, 29.86, 90.9947, 1475.11
16457, 246.602, 173.119, 32.1923, 129.832, 171.07, 25.257, 22.8921, 431.38, 224.816, 42.5436, 95.1021, 1533.97
16458, 231.929, 136.011, 35.5253, 129.353, 169.536, 24.4717, 23.6636, 428.256, 222.675, 43.3759, 92.7097, 1511.42
16459, 225.306, 124.076, 34.6384, 128.098, 166.34, 24.1933, 22.6877, 383.909, 177.668, 38.764, 90.7478, 1435.56
16460, 231.682, 123.033, 53.5041, 141.671, 173.927, 27.3362, 35.5943, 385.494, 176.015, 57.8991, 93.465, 1534.72
16461, 223.38, 118.133, 52.3511, 134.214, 168.697, 22.3593, 32.3454, 359.233, 170.865, 58.5648, 88.9745, 1493.44
16462, 218.353, 119.626, 41.7019, 125.381, 162.146, 26.2358, 26.6383, 285.532, 165.405, 49.9985, 88.2401, 1363.51
16463, 211.486, 115.353, 31.5035, 117.327, 156.588, 19.9595, 20.2444, 248.85, 152.298, 39.7605, 83.1762, 1231.13
16464, 215.449, 113.986, 30.8486, 113.921, 155.823, 18.5073, 22.6293, 237.554, 146.739, 33.1103, 81.0532, 1177.79
16465, 219.182, 113.875, 39.8867, 116.302, 158.752, 14.9695, 25.222, 241.722, 148.352, 37.8368, 77.8371, 1198.31
16466, 221.338, 115.649, 54.8341, 124.922, 162.727, 15.3742, 31.1877, 241.932, 149.289, 53.1747, 81.5326, 1282.21
16467, 229.451, 117.154, 67.6453, 139.544, 173.726, 16.3061, 36.6922, 251.043, 156.343, 73.3809, 81.8496, 1407.64
16468, 221.435, 114.307, 70.5122, 135.645, 172.073, 13.4445, 34.1018, 239.542, 147.145, 85.1367, 80.4055, 1414.37
16469, 215.404, 114.127, 58.7343, 124.585, 165.794, 10.7975, 26.3715, 228.877, 141.295, 80.3345, 74.4096, 1323.9
16470, 214.387, 107.139, 70.2751, 134.78, 175.283, 11.0383, 28.8183, 234.649, 143.226, 100.137, 70.5396, 1379.95
16471, 206.332, 110.822, 60.1846, 125.738, 166.775, 9.21236, 23.7186, 224.319, 136.068, 88.0705, 66.6462, 1302.11
16472, 204.974, 109.171, 70.713, 139.871, 178.661, 8.80524, 25.1562, 236.149, 147.159, 108.708, 62.5177, 1378.44
16473, 200.496, 106.337, 73.1995, 141.37, 183.33, 9.24184, 26.4553, 226.102, 136.305, 122.139, 60.6039, 1395.86
16474, 206.802, 104.485, 92.4336, 159.681, 195.331, 10.4345, 29.8357, 239.849, 145.989, 138.924, 60.0078, 1501.13
16475, 198.144, 102.494, 78.6173, 145.519, 184.294, 9.26461, 25.8778, 226.178, 134.809, 114.664, 57.2298, 1405.3
16476, 193.726, 98.3444, 58.1504, 128.514, 178.538, 7.53042, 19.6541, 211.375, 124.51, 84.8333, 55.3849, 1255.6
16477, 192.238, 97.9364, 43.5531, 115.88, 174.056, 6.15109, 14.6787, 198.941, 115.554, 63.1187, 53.2511, 1132.24
16478, 191.576, 104.155, 32.4666, 106.72, 168.788, 5.17222, 11.0752, 200.732, 116.247, 47.4827, 54.8621, 1049.72
16479, 186.265, 101.809, 25.0714, 100.018, 159.866, 4.78867, 8.72549, 195.733, 111.283, 36.9587, 53.5732, 984.788
16480, 177.776, 102.344, 19.4199, 94.5908, 151.835, 4.32049, 6.96628, 200.942, 118.576, 28.9599, 52.3272, 933.675
16481, 172.204, 95.8547, 15.2386, 90.3524, 145.994, 3.90817, 5.68118, 199.385, 117.746, 23.094, 50.6347, 888.047
16482, 166.778, 90.62, 12.254, 87.0181, 142.14, 3.61252, 5.28542, 193.657, 112.668, 18.9873, 48.8611, 847.515
16483, 162.857, 87.7262, 10.1222, 84.3626, 140.279, 3.37853, 4.65009, 187.986, 107.718, 16.0537, 46.7843, 814.003
16484, 161.012, 85.4691, 7.61542, 81.7777, 140.537, 2.86687, 3.86399, 184.962, 105.46, 13.7927, 45.0749, 786.352
16485, 170.169, 90.7043, 6.24676, 79.7872, 142.485, 2.69285, 3.3425, 179.064, 99.7929, 12.1167, 38.7184, 771.843
16486, 184.032, 90.7975, 5.36367, 77.9531, 143.438, 2.5461, 2.98171, 168.833, 89.7116, 10.834, 36.2878, 763.206
16487, 185.762, 91.6871, 4.7917, 76.1488, 141.263, 2.45408, 2.71379, 191.039, 114.543, 9.82663, 34.8675, 771.714
16488, 182.09, 90.4458, 4.18961, 74.1142, 136.076, 2.32598, 2.46494, 196.39, 119.5, 8.93396, 33.689, 768.401
16489, 177.294, 86.59, 3.79361, 72.1322, 131.019, 2.22171, 2.26022, 194.95, 118.388, 8.15532, 31.7526, 752.993
16490, 173.134, 83.5236, 3.92773, 70.8977, 127.883, 2.68389, 2.38832, 185.354, 116.246, 8.32514, 30.1609, 734.014
16491, 181.221, 84.3134, 15.661, 85.7469, 139.477, 10.0005, 11.0379, 200.846, 128.759, 23.1276, 35.5203, 847.353
16492, 183.026, 89.3427, 29.8761, 95.0481, 148.537, 11.9002, 17.698, 222.852, 137.534, 40.9135, 42.9704, 988.075
16493, 204.429, 95.9012, 57.9989, 112.106, 167.608, 22.3223, 37.3903, 250.339, 153.321, 62.8024, 55.3541, 1235.83
16494, 204.35, 100.639, 65.1034, 118.626, 172.949, 21.6875, 37.7544, 250.81, 143.725, 75.3276, 57.7039, 1347.28
16495, 199.888, 100.942, 57.4173, 112.76, 165.673, 17.6807, 32.0438, 249.24, 140.581, 69.8656, 60.948, 1308.7
16496, 192.821, 97.2254, 46.2211, 105.533, 162.711, 13.5998, 25.1566, 251.379, 137.514, 57.2351, 58.2872, 1222.57
16497, 193.539, 94.6921, 61.3866, 117.571, 166.814, 15.5015, 33.3363, 264.11, 147.267, 69.883, 57.5445, 1293.89
16498, 242.628, 101.119, 152.868, 181.238, 229.066, 33.2617, 90.3997, 333.197, 193.955, 145.856, 70.1025, 1939.27
16499, 272.364, 113.261, 180.029, 195.779, 246.298, 39.8706, 100.42, 347.638, 201.809, 172.549, 74.8353, 2252.86
16500, 252.321, 129.796, 123.035, 160.387, 204.987, 29.8027, 65.3984, 308.708, 179.177, 136.068, 76.2973, 1974.84
16501, 245.549, 126.122, 125.649, 164.471, 194.291, 26.4968, 61.2364, 332.947, 183.093, 138.697, 77.4747, 1936.39
16502, 236.027, 119.397, 115.295, 162.787, 190.97, 25.2724, 55.5331, 372.732, 208.854, 126.499, 73.7792, 1888.45
16503, 220.489, 115.869, 85.6703, 140.849, 177.265, 19.2196, 41.5001, 346.144, 205.751, 97.7524, 64.8004, 1670.41
16504, 213.903, 111.855, 60.1738, 120.433, 169.477, 13.9056, 29.4721, 301.265, 177.876, 71.4023, 60.5351, 1434.45
16505, 209.006, 108.087, 42.3572, 105.422, 166.36, 10.201, 20.9323, 275.335, 159.129, 51.8975, 53.755, 1253.46
16506, 204.142, 122.588, 30.883, 95.4056, 162.594, 7.66111, 15.0706, 260.565, 151.457, 39.2938, 47.9087, 1135.07
16507, 197.216, 124.21, 22.4066, 87.8079, 156.391, 5.88079, 11.013, 249.943, 141.786, 29.7467, 43.5835, 1046.11
16508, 194.962, 115.634, 16.6825, 82.2942, 154.959, 4.78828, 8.27744, 246.924, 136.566, 23.0231, 40.5503, 984.059
16509, 193.926, 115.17, 13.0582, 78.1164, 154.82, 4.02204, 6.40131, 236.276, 131.936, 18.556, 38.2744, 936.721
16510, 193.493, 115.059, 13.9946, 79.8387, 155.001, 4.63352, 6.93315, 232.832, 132.001, 18.4623, 37.7395, 929.066
16511, 190.822, 115.887, 21.2384, 79.7862, 151.17, 5.39426, 9.83129, 229.395, 129.937, 22.3142, 39.4675, 944.921
16512, 190.371, 115.58, 29.7478, 81.9804, 151.494, 6.63255, 14.0171, 232.374, 132.545, 28.4891, 43.1917, 988.963
16513, 189.42, 115.39, 36.4424, 86.6761, 152.762, 9.05182, 20.6987, 250.044, 150.512, 32.553, 46.3941, 1049.1
16514, 193.65, 114.463, 43.1335, 93.0667, 156.408, 11.4849, 25.9634, 257.999, 157.886, 40.9033, 50.7563, 1122.87
16515, 193.051, 114.769, 48.141, 98.5303, 157.945, 12.1886, 28.7297, 262.369, 161.331, 46.3573, 53.0789, 1176.58
16516, 206.772, 125.223, 70.0644, 121.787, 170.588, 17.3082, 42.6759, 284.595, 177.233, 67.7068, 56.3516, 1369.62
16517, 201.19, 128.055, 72.4655, 120.505, 166.989, 16.5378, 41.6718, 275.773, 172.568, 70.308, 53.5646, 1400.56
16518, 251.521, 122.772, 141.897, 170.779, 202.989, 30.9554, 86.3299, 321.71, 199.405, 137.703, 74.6791, 1897.15
16519, 264.517, 129.915, 156.504, 186.264, 204.678, 34.1823, 93.4997, 336.114, 208.302, 156.951, 79.098, 2123.48
16520, 257.664, 135.504, 156.728, 176.874, 198.321, 31.3813, 90.9954, 337.827, 217.279, 152.194, 87.204, 2128.29
16521, 238.375, 134.804, 111.712, 151.901, 182.233, 45.0484, 62.7085, 312.289, 190.6, 122.223, 84.7745, 1884.1
16522, 225.616, 125.922, 79.533, 131.732, 175.896, 67.297, 44.8314, 297.836, 184.139, 92.9423, 73.4856, 1653.1
16523, 211.432, 119.916, 64.5208, 120.131, 173.461, 55.548, 33.9509, 280.54, 173.547, 74.8635, 67.1311, 1481.64
16524, 205.268, 113.855, 50.8768, 109.756, 169.701, 38.7895, 25.2709, 273.579, 157.944, 59.0687, 58.946, 1332.48
16525, 211.031, 129.859, 53.2279, 117.4, 179.518, 26.3331, 25.5733, 300.152, 176.205, 60.2147, 56.6473, 1348.43
16526, 216.659, 138.712, 58.4204, 123.43, 180.439, 20.251, 29.6024, 311.548, 182.619, 63.5308, 57.1222, 1398.58
16527, 226.118, 145.981, 65.7359, 131.196, 180.868, 20.1608, 36.1331, 323.664, 191.734, 73.1697, 64.0348, 1492.2
16528, 236.807, 152.942, 83.8297, 146.784, 184.806, 22.0697, 50.6542, 346.634, 207.103, 90.7799, 71.5429, 1657.38
16529, 261.275, 162.671, 163.348, 207.042, 223.439, 30.4467, 95.4509, 402.07, 240.306, 182.885, 85.235, 2222.38
16530, 249.981, 166.781, 139.277, 189.633, 205.552, 27.8364, 76.4905, 382.711, 230.117, 172.17, 84.4477, 2183.96
16531, 241.69, 163.194, 96.1729, 156.493, 183.914, 20.8302, 52.3334, 347.477, 206.709, 127.79, 92.7389, 1891.94
16532, 225.875, 156.032, 68.2579, 134.55, 170.586, 15.3559, 36.7227, 313.554, 189.565, 95.0449, 83.3902, 1626.31
16533, 215.357, 142.529, 51.4582, 124.014, 165.804, 12.3145, 28.8188, 296.729, 186.601, 75.4872, 72.8211, 1444.78
16534, 207.58, 132.786, 37.2213, 112.377, 161.86, 9.124, 21.3161, 269.425, 169.229, 57.2503, 64.2331, 1279.44
16535, 200.599, 127.092, 26.0824, 100.083, 157.049, 6.32029, 15.3354, 249.485, 154.078, 41.4759, 58.6603, 1137.11
16536, 198.608, 123.712, 19.4925, 92.6212, 153.329, 5.25241, 11.5532, 239.444, 145.272, 31.5898, 54.7845, 1046.86
16537, 199.13, 124.46, 15.188, 87.1091, 151.447, 4.52755, 8.89266, 227.157, 139.544, 24.9398, 51.9392, 986.719
16538, 197.408, 126.432, 11.6868, 82.4744, 149.409, 3.80437, 6.91993, 218.543, 134.394, 19.7701, 48.7638, 940.925
16539, 193.892, 126.826, 9.73364, 80.8087, 147.868, 3.74249, 6.15478, 213.708, 130.914, 17.7697, 46.5316, 915.27
16540, 189.94, 127.995, 8.0158, 78.1272, 143.776, 3.63942, 5.3148, 211.865, 130.291, 15.4449, 45.1826, 890.329
16541, 184.695, 126.259, 6.85558, 75.6587, 139.426, 3.30861, 4.5071, 209.183, 128.269, 13.4981, 43.5102, 865.3
16542, 180.944, 124.68, 6.75633, 73.5165, 135.227, 3.24981, 3.98354, 205.846, 125.76, 12.4636, 44.3112, 844.718
16543, 183.357, 122.339, 12.5278, 78.8337, 139.253, 4.33706, 6.87762, 211.021, 129.422, 20.5029, 46.7865, 884.47
16544, 186.846, 123.443, 22.3648, 90.0609, 145.976, 5.99765, 10.9337, 222.438, 137.208, 31.3461, 49.8858, 973.175
16545, 187.301, 124.648, 27.7986, 92.1226, 147.326, 6.36707, 12.2629, 222.609, 136.452, 34.488, 50.1413, 1015.27
16546, 181.653, 123.059, 25.181, 89.8149, 144.762, 5.63648, 11.0026, 217.824, 132.862, 32.7152, 44.2798, 998.206
16547, 175.935, 121.762, 20.4658, 84.3807, 139.451, 4.50845, 9.10723, 210.714, 127.943, 28.6769, 41.4434, 947.136
16548, 169.995, 99.2255, 14.8476, 77.3721, 133.879, 3.4516, 6.97674, 201.625, 121.43, 22.6969, 37.8981, 872.357
16549, 166.341, 91.3107, 11.3314, 72.4713, 130.338, 3.09557, 5.43766, 195.175, 116.878, 18.0454, 34.442, 811.612
16550, 163.858, 89.1948, 8.50522, 68.4462, 127.721, 2.71205, 4.25533, 188.739, 111.964, 14.3652, 31.0111, 764.955
16551, 162.379, 88.7311, 6.55099, 65.6582, 126.136, 2.54328, 3.45103, 183, 107.259, 11.8171, 28.5671, 732.718
16552, 162.211, 88.5048, 5.3573, 64.6295, 127.344, 2.20899, 2.96128, 181.572, 103.893, 9.93801, 26.9081, 715.995
16553, 167.656, 84.2302, 4.23575, 62.2487, 124.442, 2.08228, 2.54324, 196.108, 100.821, 8.54641, 31.9261, 713.462
16554, 173.8, 82.8007, 3.214, 59.8217, 124.183, 1.65511, 2.06526, 198.829, 97.9894, 7.46214, 31.9631, 713.098
16555, 175.819, 83.6702, 3.08504, 58.3169, 121.495, 2.00628, 2.00544, 192.95, 91.247, 6.98442, 31.2467, 707.297
